modif_id,shop_id,cost,link
1055,12,84837,https://www.techport.ru/
3801,11,58806,https://ulmart-katalog.ru/
2885,13,81746,StoreX24.ru
5215,7,61434,https://www.holodilnik.ru/
3730,10,15540,https://kcentr.ru/
3055,9,139376,https://www.oldi.ru/
2745,8,143978,https://sbermegamarket.ru/
5936,15,143182,Video-shoper.ru
708,7,142502,https://www.holodilnik.ru/
1610,15,57393,Video-shoper.ru
1911,8,95343,https://sbermegamarket.ru/
1399,4,97536,https://biggeek.ru/
4272,6,135199,https://re-store.ru/
3492,11,45649,https://ulmart-katalog.ru/
3650,2,127647,https://www.dns-shop.ru/
1875,4,41406,https://biggeek.ru/
702,0,37003,https://www.mvideo.ru/
3233,0,146704,https://www.mvideo.ru/
1878,13,32939,StoreX24.ru
5778,16,107051,Sold-Out.ru
2148,9,120003,https://www.oldi.ru/
3038,4,117766,https://biggeek.ru/
2676,17,139380,coxo.ru
3050,9,149086,https://www.oldi.ru/
2153,4,18329,https://biggeek.ru/
5386,4,109833,https://biggeek.ru/
468,8,111781,https://sbermegamarket.ru/
3101,19,136479,Quke.ru
4495,21,75609,123.ru
4526,0,142343,https://www.mvideo.ru/
326,8,122041,https://sbermegamarket.ru/
930,10,45234,https://kcentr.ru/
1015,15,89336,Video-shoper.ru
2303,8,80530,https://sbermegamarket.ru/
2901,15,113007,Video-shoper.ru
3420,11,11073,https://ulmart-katalog.ru/
5205,15,72819,Video-shoper.ru
5769,18,57035,Shop-Trubka.ru
571,5,98584,https://www.svyaznoy.ru/
1290,5,110069,https://www.svyaznoy.ru/
4157,4,102981,https://biggeek.ru/
263,4,28227,https://biggeek.ru/
5141,10,108545,https://kcentr.ru/
5363,0,142066,https://www.mvideo.ru/
3407,14,56365,Wishmaster.me
5773,15,99214,Video-shoper.ru
1637,4,84368,https://biggeek.ru/
5152,3,13292,https://www.eldorado.ru/
4192,14,145745,Wishmaster.me
3997,7,105918,https://www.holodilnik.ru/
5934,16,10749,Sold-Out.ru
1035,8,24457,https://sbermegamarket.ru/
459,13,56265,StoreX24.ru
1119,18,127520,Shop-Trubka.ru
4337,14,97760,Wishmaster.me
1876,19,128758,Quke.ru
3909,1,101539,https://www.citilink.ru/
5290,5,78947,https://www.svyaznoy.ru/
2575,0,76667,https://www.mvideo.ru/
596,21,104037,123.ru
2249,19,103323,Quke.ru
1940,4,130097,https://biggeek.ru/
1776,21,141282,123.ru
291,14,52640,Wishmaster.me
1677,3,140791,https://www.eldorado.ru/
1899,8,126642,https://sbermegamarket.ru/
3739,2,126042,https://www.dns-shop.ru/
5338,19,64190,Quke.ru
1018,14,104032,Wishmaster.me
601,15,51048,Video-shoper.ru
3142,21,25212,123.ru
1264,11,105614,https://ulmart-katalog.ru/
4107,4,29366,https://biggeek.ru/
4720,19,62616,Quke.ru
3567,0,56662,https://www.mvideo.ru/
1058,4,134598,https://biggeek.ru/
4091,21,87187,123.ru
957,6,69793,https://re-store.ru/
1091,9,114791,https://www.oldi.ru/
110,6,110121,https://re-store.ru/
3790,0,147400,https://www.mvideo.ru/
548,9,112277,https://www.oldi.ru/
634,1,17197,https://www.citilink.ru/
5068,5,109689,https://www.svyaznoy.ru/
322,6,146660,https://re-store.ru/
176,14,65753,Wishmaster.me
5001,3,115148,https://www.eldorado.ru/
5087,12,27582,https://www.techport.ru/
4342,17,83840,coxo.ru
3170,11,50792,https://ulmart-katalog.ru/
1849,12,39965,https://www.techport.ru/
5136,13,37909,StoreX24.ru
5053,6,74548,https://re-store.ru/
2245,9,84072,https://www.oldi.ru/
4066,2,59673,https://www.dns-shop.ru/
4426,14,40891,Wishmaster.me
329,20,39527,iPort.ru
5747,19,30884,Quke.ru
5891,14,96303,Wishmaster.me
5789,21,110304,123.ru
3735,1,113688,https://www.citilink.ru/
4779,13,77045,StoreX24.ru
132,3,33087,https://www.eldorado.ru/
2370,10,81566,https://kcentr.ru/
5222,7,89552,https://www.holodilnik.ru/
5516,10,143813,https://kcentr.ru/
556,1,94509,https://www.citilink.ru/
115,9,140717,https://www.oldi.ru/
237,1,29609,https://www.citilink.ru/
3364,17,61715,coxo.ru
5815,11,59395,https://ulmart-katalog.ru/
685,2,132205,https://www.dns-shop.ru/
5833,17,31196,coxo.ru
5874,10,45728,https://kcentr.ru/
3879,1,85964,https://www.citilink.ru/
4279,0,98586,https://www.mvideo.ru/
2789,17,19826,coxo.ru
3511,8,128916,https://sbermegamarket.ru/
52,11,121012,https://ulmart-katalog.ru/
116,18,23778,Shop-Trubka.ru
4719,17,109746,coxo.ru
4633,15,47227,Video-shoper.ru
2878,0,43179,https://www.mvideo.ru/
809,11,73353,https://ulmart-katalog.ru/
5116,14,93541,Wishmaster.me
3407,9,20285,https://www.oldi.ru/
1094,8,52468,https://sbermegamarket.ru/
5848,20,41805,iPort.ru
963,0,17043,https://www.mvideo.ru/
445,4,10602,https://biggeek.ru/
3659,9,77988,https://www.oldi.ru/
5225,19,79096,Quke.ru
1492,11,97816,https://ulmart-katalog.ru/
4585,19,71884,Quke.ru
515,2,13588,https://www.dns-shop.ru/
4468,6,20558,https://re-store.ru/
4869,14,95692,Wishmaster.me
5707,0,78900,https://www.mvideo.ru/
2148,19,38778,Quke.ru
119,15,139250,Video-shoper.ru
3923,17,25091,coxo.ru
1474,14,131257,Wishmaster.me
548,10,82669,https://kcentr.ru/
2066,12,86341,https://www.techport.ru/
2989,18,73148,Shop-Trubka.ru
4454,15,53835,Video-shoper.ru
5383,15,73482,Video-shoper.ru
1702,0,148666,https://www.mvideo.ru/
1256,21,41202,123.ru
4968,11,102151,https://ulmart-katalog.ru/
5588,0,73458,https://www.mvideo.ru/
246,19,48067,Quke.ru
1353,13,44233,StoreX24.ru
5805,18,137459,Shop-Trubka.ru
1764,1,91137,https://www.citilink.ru/
5755,20,110361,iPort.ru
5943,5,86016,https://www.svyaznoy.ru/
512,21,47075,123.ru
4937,10,122265,https://kcentr.ru/
1930,2,124459,https://www.dns-shop.ru/
1773,11,131955,https://ulmart-katalog.ru/
2955,10,25462,https://kcentr.ru/
3146,6,10980,https://re-store.ru/
1534,20,33235,iPort.ru
2317,21,43795,123.ru
1588,14,52589,Wishmaster.me
1277,0,124263,https://www.mvideo.ru/
4761,19,125600,Quke.ru
3652,14,54789,Wishmaster.me
3396,6,71378,https://re-store.ru/
3592,3,126014,https://www.eldorado.ru/
1216,0,77503,https://www.mvideo.ru/
747,17,130818,coxo.ru
473,5,108195,https://www.svyaznoy.ru/
3382,4,99230,https://biggeek.ru/
2968,10,38815,https://kcentr.ru/
910,4,77745,https://biggeek.ru/
1792,2,81285,https://www.dns-shop.ru/
215,13,137094,StoreX24.ru
5674,19,140986,Quke.ru
5378,7,14684,https://www.holodilnik.ru/
2286,21,106626,123.ru
2682,2,34104,https://www.dns-shop.ru/
3618,5,111197,https://www.svyaznoy.ru/
3102,21,61533,123.ru
2534,2,137517,https://www.dns-shop.ru/
4333,19,99738,Quke.ru
3089,9,74130,https://www.oldi.ru/
1745,21,131765,123.ru
4099,20,61409,iPort.ru
1857,6,122766,https://re-store.ru/
2295,2,46699,https://www.dns-shop.ru/
4563,6,80507,https://re-store.ru/
5818,7,66511,https://www.holodilnik.ru/
5660,10,73852,https://kcentr.ru/
3791,0,36619,https://www.mvideo.ru/
4474,8,100521,https://sbermegamarket.ru/
255,2,37063,https://www.dns-shop.ru/
3270,18,114282,Shop-Trubka.ru
5724,14,56248,Wishmaster.me
517,3,71368,https://www.eldorado.ru/
585,11,116244,https://ulmart-katalog.ru/
3173,21,54111,123.ru
5206,15,77582,Video-shoper.ru
2126,4,84978,https://biggeek.ru/
4744,15,34607,Video-shoper.ru
4295,4,48893,https://biggeek.ru/
4507,6,66276,https://re-store.ru/
1622,5,139205,https://www.svyaznoy.ru/
383,13,88855,StoreX24.ru
680,17,14329,coxo.ru
2747,14,144287,Wishmaster.me
499,11,112499,https://ulmart-katalog.ru/
3905,15,118539,Video-shoper.ru
5309,11,59530,https://ulmart-katalog.ru/
4851,5,117614,https://www.svyaznoy.ru/
3159,6,72186,https://re-store.ru/
5805,19,29415,Quke.ru
4928,21,103744,123.ru
4174,2,17306,https://www.dns-shop.ru/
1820,15,126790,Video-shoper.ru
1755,17,101892,coxo.ru
4182,16,81173,Sold-Out.ru
4691,0,93005,https://www.mvideo.ru/
2595,2,98894,https://www.dns-shop.ru/
4992,0,85384,https://www.mvideo.ru/
4636,4,69565,https://biggeek.ru/
4753,3,84220,https://www.eldorado.ru/
5248,7,126312,https://www.holodilnik.ru/
3019,9,101220,https://www.oldi.ru/
3350,15,58832,Video-shoper.ru
2620,18,147234,Shop-Trubka.ru
1914,20,124066,iPort.ru
5217,4,104608,https://biggeek.ru/
94,16,60275,Sold-Out.ru
5430,3,14653,https://www.eldorado.ru/
507,6,94562,https://re-store.ru/
5230,6,125493,https://re-store.ru/
1034,7,77620,https://www.holodilnik.ru/
4350,8,76674,https://sbermegamarket.ru/
5665,14,15855,Wishmaster.me
2075,13,91355,StoreX24.ru
2587,1,91066,https://www.citilink.ru/
2345,9,82861,https://www.oldi.ru/
152,7,68174,https://www.holodilnik.ru/
3406,10,24455,https://kcentr.ru/
894,12,73896,https://www.techport.ru/
1180,3,45724,https://www.eldorado.ru/
4363,18,66336,Shop-Trubka.ru
3271,1,109683,https://www.citilink.ru/
367,0,28082,https://www.mvideo.ru/
5953,1,68336,https://www.citilink.ru/
4574,16,137464,Sold-Out.ru
3822,10,73702,https://kcentr.ru/
1107,11,82613,https://ulmart-katalog.ru/
5714,7,102944,https://www.holodilnik.ru/
5183,5,58886,https://www.svyaznoy.ru/
5124,14,16345,Wishmaster.me
2119,8,37437,https://sbermegamarket.ru/
3587,5,44737,https://www.svyaznoy.ru/
5541,0,35424,https://www.mvideo.ru/
4921,6,142384,https://re-store.ru/
2771,11,123560,https://ulmart-katalog.ru/
150,1,49243,https://www.citilink.ru/
828,20,116164,iPort.ru
5182,0,46047,https://www.mvideo.ru/
2029,21,76585,123.ru
1126,10,13980,https://kcentr.ru/
4644,6,88947,https://re-store.ru/
145,10,101283,https://kcentr.ru/
5,9,38399,https://www.oldi.ru/
2003,16,16884,Sold-Out.ru
3083,3,49731,https://www.eldorado.ru/
1782,15,137753,Video-shoper.ru
129,2,141867,https://www.dns-shop.ru/
1264,19,21856,Quke.ru
2803,17,144988,coxo.ru
1736,4,59775,https://biggeek.ru/
5401,1,74879,https://www.citilink.ru/
3513,18,59430,Shop-Trubka.ru
4763,19,20599,Quke.ru
3824,4,122832,https://biggeek.ru/
974,13,43630,StoreX24.ru
5924,18,105909,Shop-Trubka.ru
12,7,77032,https://www.holodilnik.ru/
2331,0,132227,https://www.mvideo.ru/
3298,0,89125,https://www.mvideo.ru/
1666,7,86290,https://www.holodilnik.ru/
2048,12,124942,https://www.techport.ru/
3926,0,136417,https://www.mvideo.ru/
2998,13,80199,StoreX24.ru
3476,16,92875,Sold-Out.ru
355,12,106225,https://www.techport.ru/
2383,4,86602,https://biggeek.ru/
3146,7,97175,https://www.holodilnik.ru/
5633,12,130612,https://www.techport.ru/
1619,3,18357,https://www.eldorado.ru/
4467,19,80768,Quke.ru
1954,17,136906,coxo.ru
3173,9,32297,https://www.oldi.ru/
2388,12,132017,https://www.techport.ru/
2940,14,40734,Wishmaster.me
5548,7,136028,https://www.holodilnik.ru/
1535,17,56763,coxo.ru
3120,2,90496,https://www.dns-shop.ru/
2013,8,121164,https://sbermegamarket.ru/
3898,12,139014,https://www.techport.ru/
5018,10,93783,https://kcentr.ru/
3760,2,121035,https://www.dns-shop.ru/
2654,8,119830,https://sbermegamarket.ru/
1917,2,71249,https://www.dns-shop.ru/
1739,2,94579,https://www.dns-shop.ru/
5559,6,80866,https://re-store.ru/
4136,17,31934,coxo.ru
2132,3,56252,https://www.eldorado.ru/
3587,11,76841,https://ulmart-katalog.ru/
1266,13,108863,StoreX24.ru
1759,8,123477,https://sbermegamarket.ru/
333,12,132501,https://www.techport.ru/
4465,0,120517,https://www.mvideo.ru/
5413,17,63985,coxo.ru
3969,5,47807,https://www.svyaznoy.ru/
2462,19,104576,Quke.ru
3408,13,55678,StoreX24.ru
2600,2,68538,https://www.dns-shop.ru/
5589,17,109661,coxo.ru
1181,18,18615,Shop-Trubka.ru
893,6,19964,https://re-store.ru/
366,10,55730,https://kcentr.ru/
3561,4,134181,https://biggeek.ru/
5599,19,123152,Quke.ru
435,21,104957,123.ru
3491,15,65027,Video-shoper.ru
4046,6,42443,https://re-store.ru/
5255,10,93120,https://kcentr.ru/
1182,20,149858,iPort.ru
4621,16,78327,Sold-Out.ru
2909,13,64076,StoreX24.ru
3292,0,111173,https://www.mvideo.ru/
1843,12,49436,https://www.techport.ru/
632,2,51758,https://www.dns-shop.ru/
1760,20,62828,iPort.ru
2885,21,72364,123.ru
5537,0,100483,https://www.mvideo.ru/
2095,15,110525,Video-shoper.ru
4943,6,93348,https://re-store.ru/
1685,14,98569,Wishmaster.me
2540,5,141324,https://www.svyaznoy.ru/
3998,9,92794,https://www.oldi.ru/
2970,0,138697,https://www.mvideo.ru/
2888,0,111759,https://www.mvideo.ru/
1364,11,109850,https://ulmart-katalog.ru/
3399,21,76991,123.ru
5212,11,129217,https://ulmart-katalog.ru/
3050,5,30180,https://www.svyaznoy.ru/
1398,14,60837,Wishmaster.me
3348,13,70857,StoreX24.ru
533,7,15291,https://www.holodilnik.ru/
4279,13,88052,StoreX24.ru
5120,20,146906,iPort.ru
2348,9,132934,https://www.oldi.ru/
2013,14,147815,Wishmaster.me
935,9,134767,https://www.oldi.ru/
3176,6,119235,https://re-store.ru/
3689,1,72769,https://www.citilink.ru/
1068,16,125517,Sold-Out.ru
4623,2,148037,https://www.dns-shop.ru/
2633,9,55194,https://www.oldi.ru/
3977,10,140118,https://kcentr.ru/
2370,7,30151,https://www.holodilnik.ru/
4545,20,85978,iPort.ru
3478,16,19653,Sold-Out.ru
4622,19,83177,Quke.ru
1326,13,31155,StoreX24.ru
1350,18,143543,Shop-Trubka.ru
83,1,138319,https://www.citilink.ru/
235,14,144993,Wishmaster.me
2005,9,73675,https://www.oldi.ru/
4129,10,122148,https://kcentr.ru/
4794,1,27306,https://www.citilink.ru/
1051,4,52202,https://biggeek.ru/
3024,6,111703,https://re-store.ru/
5341,6,99940,https://re-store.ru/
2823,20,85983,iPort.ru
643,12,81232,https://www.techport.ru/
2526,9,106640,https://www.oldi.ru/
3845,3,87421,https://www.eldorado.ru/
5005,20,23924,iPort.ru
4118,4,44487,https://biggeek.ru/
3202,21,26089,123.ru
3751,1,71189,https://www.citilink.ru/
2007,10,124420,https://kcentr.ru/
5186,10,49525,https://kcentr.ru/
4908,7,142842,https://www.holodilnik.ru/
1969,10,75999,https://kcentr.ru/
1953,18,27801,Shop-Trubka.ru
5687,1,104557,https://www.citilink.ru/
2832,3,56262,https://www.eldorado.ru/
5114,2,18259,https://www.dns-shop.ru/
186,14,78086,Wishmaster.me
1259,13,28249,StoreX24.ru
4867,9,42665,https://www.oldi.ru/
3240,13,35086,StoreX24.ru
1975,4,10345,https://biggeek.ru/
2685,12,60470,https://www.techport.ru/
5045,1,28575,https://www.citilink.ru/
3023,17,123004,coxo.ru
5219,0,25458,https://www.mvideo.ru/
1149,20,136695,iPort.ru
4344,4,123430,https://biggeek.ru/
1895,12,144111,https://www.techport.ru/
2248,0,121099,https://www.mvideo.ru/
4542,16,44504,Sold-Out.ru
5593,18,64189,Shop-Trubka.ru
839,21,14186,123.ru
3239,19,35018,Quke.ru
1730,9,77421,https://www.oldi.ru/
4647,6,109512,https://re-store.ru/
3175,10,78782,https://kcentr.ru/
846,7,30670,https://www.holodilnik.ru/
5024,20,74417,iPort.ru
3877,21,78049,123.ru
5280,12,17531,https://www.techport.ru/
3905,5,77212,https://www.svyaznoy.ru/
5825,14,124913,Wishmaster.me
4191,12,57965,https://www.techport.ru/
1088,2,98288,https://www.dns-shop.ru/
5153,16,81047,Sold-Out.ru
5467,10,27604,https://kcentr.ru/
5948,1,90131,https://www.citilink.ru/
3945,21,130322,123.ru
279,0,13036,https://www.mvideo.ru/
2396,7,130825,https://www.holodilnik.ru/
1274,19,127458,Quke.ru
2616,4,49579,https://biggeek.ru/
1468,9,78259,https://www.oldi.ru/
5685,10,78141,https://kcentr.ru/
2208,3,79249,https://www.eldorado.ru/
2274,1,101827,https://www.citilink.ru/
1873,7,108167,https://www.holodilnik.ru/
1072,7,125363,https://www.holodilnik.ru/
2623,1,132913,https://www.citilink.ru/
1977,0,96670,https://www.mvideo.ru/
3120,3,97502,https://www.eldorado.ru/
2868,7,144051,https://www.holodilnik.ru/
2828,2,117252,https://www.dns-shop.ru/
3025,3,56805,https://www.eldorado.ru/
4831,13,93661,StoreX24.ru
1232,14,111770,Wishmaster.me
4304,3,78216,https://www.eldorado.ru/
3638,5,31560,https://www.svyaznoy.ru/
1156,6,41362,https://re-store.ru/
1899,6,87102,https://re-store.ru/
2355,12,144504,https://www.techport.ru/
463,5,146467,https://www.svyaznoy.ru/
3577,8,66593,https://sbermegamarket.ru/
626,12,15814,https://www.techport.ru/
1533,21,88548,123.ru
1650,12,74450,https://www.techport.ru/
978,5,92773,https://www.svyaznoy.ru/
5021,20,149132,iPort.ru
5212,9,61738,https://www.oldi.ru/
1278,14,16790,Wishmaster.me
5644,9,128279,https://www.oldi.ru/
4225,11,20487,https://ulmart-katalog.ru/
774,12,147540,https://www.techport.ru/
2514,4,41848,https://biggeek.ru/
4684,21,147994,123.ru
2898,15,149782,Video-shoper.ru
5600,14,30098,Wishmaster.me
4861,18,122416,Shop-Trubka.ru
4244,6,90872,https://re-store.ru/
4656,2,83924,https://www.dns-shop.ru/
3786,4,83100,https://biggeek.ru/
1335,14,19943,Wishmaster.me
3204,17,88118,coxo.ru
4854,16,113858,Sold-Out.ru
173,10,21702,https://kcentr.ru/
3828,11,145435,https://ulmart-katalog.ru/
3986,2,94085,https://www.dns-shop.ru/
619,11,16184,https://ulmart-katalog.ru/
1894,19,34059,Quke.ru
3776,13,59636,StoreX24.ru
5777,5,111163,https://www.svyaznoy.ru/
1127,8,120964,https://sbermegamarket.ru/
2363,19,11339,Quke.ru
5609,19,95888,Quke.ru
1669,3,76986,https://www.eldorado.ru/
67,12,111785,https://www.techport.ru/
787,3,52764,https://www.eldorado.ru/
5863,11,26662,https://ulmart-katalog.ru/
2368,15,63585,Video-shoper.ru
3683,2,72486,https://www.dns-shop.ru/
4074,8,99931,https://sbermegamarket.ru/
558,17,130879,coxo.ru
4105,5,57623,https://www.svyaznoy.ru/
3403,5,63480,https://www.svyaznoy.ru/
194,4,110984,https://biggeek.ru/
5713,11,44162,https://ulmart-katalog.ru/
4601,0,42868,https://www.mvideo.ru/
4975,6,138061,https://re-store.ru/
3992,16,36596,Sold-Out.ru
2197,3,131270,https://www.eldorado.ru/
4035,7,67814,https://www.holodilnik.ru/
2362,14,68283,Wishmaster.me
1625,19,140551,Quke.ru
5228,11,55381,https://ulmart-katalog.ru/
5319,4,33466,https://biggeek.ru/
3362,4,81801,https://biggeek.ru/
1488,1,28946,https://www.citilink.ru/
2218,15,97299,Video-shoper.ru
769,3,46965,https://www.eldorado.ru/
3752,13,50157,StoreX24.ru
926,11,55465,https://ulmart-katalog.ru/
187,11,65793,https://ulmart-katalog.ru/
327,6,75819,https://re-store.ru/
3459,16,144529,Sold-Out.ru
3888,6,33574,https://re-store.ru/
3668,9,130014,https://www.oldi.ru/
5060,15,12339,Video-shoper.ru
2289,12,100478,https://www.techport.ru/
816,8,70226,https://sbermegamarket.ru/
4607,16,46282,Sold-Out.ru
5885,18,131762,Shop-Trubka.ru
1762,16,71684,Sold-Out.ru
72,20,68591,iPort.ru
4996,17,89625,coxo.ru
5348,18,23665,Shop-Trubka.ru
335,19,70058,Quke.ru
5109,12,128454,https://www.techport.ru/
2937,0,114267,https://www.mvideo.ru/
4984,14,24440,Wishmaster.me
4090,11,61970,https://ulmart-katalog.ru/
2153,3,129138,https://www.eldorado.ru/
4164,5,143515,https://www.svyaznoy.ru/
4799,5,90009,https://www.svyaznoy.ru/
3524,20,66153,iPort.ru
3654,8,83928,https://sbermegamarket.ru/
4152,10,21087,https://kcentr.ru/
4396,3,72375,https://www.eldorado.ru/
5757,20,144955,iPort.ru
2525,6,140692,https://re-store.ru/
1235,20,19231,iPort.ru
2706,9,116834,https://www.oldi.ru/
4099,11,99631,https://ulmart-katalog.ru/
3384,15,87437,Video-shoper.ru
519,13,17963,StoreX24.ru
3960,17,14274,coxo.ru
4060,9,43884,https://www.oldi.ru/
2519,10,57141,https://kcentr.ru/
2382,10,133537,https://kcentr.ru/
1775,0,67489,https://www.mvideo.ru/
4249,5,105923,https://www.svyaznoy.ru/
5668,20,81903,iPort.ru
786,14,87095,Wishmaster.me
973,7,132821,https://www.holodilnik.ru/
4809,11,71400,https://ulmart-katalog.ru/
5035,19,140406,Quke.ru
5072,3,147036,https://www.eldorado.ru/
4131,16,65337,Sold-Out.ru
5290,3,36430,https://www.eldorado.ru/
3392,3,23748,https://www.eldorado.ru/
5211,15,115048,Video-shoper.ru
1089,21,68965,123.ru
2312,2,113837,https://www.dns-shop.ru/
3118,19,38050,Quke.ru
5229,8,31645,https://sbermegamarket.ru/
2020,14,140670,Wishmaster.me
146,4,118769,https://biggeek.ru/
761,14,78388,Wishmaster.me
3980,18,42765,Shop-Trubka.ru
5627,15,86055,Video-shoper.ru
3351,3,97877,https://www.eldorado.ru/
4079,1,138505,https://www.citilink.ru/
2804,14,40587,Wishmaster.me
137,6,88110,https://re-store.ru/
4967,20,119610,iPort.ru
5317,11,96620,https://ulmart-katalog.ru/
5098,6,26366,https://re-store.ru/
1482,3,57142,https://www.eldorado.ru/
3607,16,79257,Sold-Out.ru
1120,2,101395,https://www.dns-shop.ru/
2453,2,122937,https://www.dns-shop.ru/
132,10,31596,https://kcentr.ru/
1584,1,65590,https://www.citilink.ru/
2228,14,148888,Wishmaster.me
2910,10,39076,https://kcentr.ru/
4526,18,58534,Shop-Trubka.ru
4411,18,115436,Shop-Trubka.ru
963,14,50635,Wishmaster.me
3786,5,29402,https://www.svyaznoy.ru/
1984,6,23826,https://re-store.ru/
3913,7,97480,https://www.holodilnik.ru/
5405,12,36305,https://www.techport.ru/
1163,13,27498,StoreX24.ru
1264,10,85649,https://kcentr.ru/
4526,21,70658,123.ru
316,6,128823,https://re-store.ru/
181,15,70337,Video-shoper.ru
2418,18,64725,Shop-Trubka.ru
4865,5,91852,https://www.svyaznoy.ru/
429,16,32237,Sold-Out.ru
1601,10,104242,https://kcentr.ru/
2500,9,123647,https://www.oldi.ru/
4851,5,149531,https://www.svyaznoy.ru/
5626,10,112730,https://kcentr.ru/
3932,5,24528,https://www.svyaznoy.ru/
1721,12,21402,https://www.techport.ru/
3008,16,124305,Sold-Out.ru
4032,1,124090,https://www.citilink.ru/
1232,5,67810,https://www.svyaznoy.ru/
5702,10,71866,https://kcentr.ru/
3154,12,50418,https://www.techport.ru/
1508,21,92422,123.ru
778,7,60896,https://www.holodilnik.ru/
4735,17,21032,coxo.ru
4050,15,92209,Video-shoper.ru
3476,18,45951,Shop-Trubka.ru
2920,3,127507,https://www.eldorado.ru/
2041,18,99899,Shop-Trubka.ru
3546,16,56007,Sold-Out.ru
334,17,118385,coxo.ru
56,13,45064,StoreX24.ru
4795,13,67529,StoreX24.ru
1067,5,142944,https://www.svyaznoy.ru/
86,10,85866,https://kcentr.ru/
5495,15,106142,Video-shoper.ru
1611,13,42398,StoreX24.ru
924,3,112592,https://www.eldorado.ru/
3481,19,86833,Quke.ru
702,9,27955,https://www.oldi.ru/
3732,9,95618,https://www.oldi.ru/
3786,10,100680,https://kcentr.ru/
447,11,111098,https://ulmart-katalog.ru/
5943,0,38163,https://www.mvideo.ru/
5783,18,114055,Shop-Trubka.ru
2746,11,45516,https://ulmart-katalog.ru/
1978,10,75352,https://kcentr.ru/
4609,7,122361,https://www.holodilnik.ru/
